asin,text,title,location_and_date,verified,rating
B07QQFP6J5,"The padded sole “ looks” comfortable, but upon standing, the concave part of the sole is not comfortable. Not quite sure how to word it..the sole directly next to the padding has divets",Padding and sole,"Reviewed in the United States on March 22, 2023",True,2.0
B07QQFP6J5,Not worth the money you pay for them  Have had them less than a week and the material on the heal is already coming apart. Seems like cheap products cost more these days.,Not worth the money you pay for them.,"Reviewed in the United States on March 15, 2023",True,2.0
B07QQFP6J5,"Soles are hard, they get dirty easily and look cheap",Hard soles anf not much cushion. They look cheap.,"Reviewed in the United States on October 1, 2022",True,4.0
B07QQFP6J5,"I like the shoes except the strap across the top fits very tight. I am hoping it will stretch a little with wear then will be fine. Be sure to order a size larger, I wear an 8 to 8 1/2 ordered a 9 and it just fits no length to spare.",Order one size up,"Reviewed in the United States on May 28, 2022",True,4.0
B07QQFP6J5,"I normally wear adidas or Nike slides, but wanted to go with something cheaper this time. These cause my feet so much pain for some reason. If I wear them for more than an hour, my feet cramp up. The top part also seems too large. It covers to just under my toe nails to about an inch from my ankle. At that point I might as wear slide on tennis shoes or something.",Not what I was expecting,"Reviewed in the United States on August 1, 2022",True,3.0
B07QQFP6J5,After wearing a couple months the thong part started coming apart.,Okay,"Reviewed in the United States on September 19, 2022",True,4.0
B07QQFP6J5,"I wanted a pair of the ones that I had bought before from Walmart that looked similar. These aren’t it. They are a little uncomfortable for the first few days. I thought so anyways. But after that though, they are so comfortable. I actually wear them to work, where usually I spend most of the day on my feet. Will buy more.",Not what I wanted but I will buy again.,"Reviewed in the United States on April 15, 2022",True,4.0
B07QQFP6J5,The advice on ordering size,Order one size bigger then foot size,"Reviewed in the United States on September 27, 2022",True,4.0
B07QQFP6J5,Es buena inversión y muy cómodas pero son pequeñas para que te queden bien hay que pedir una talla más grande y si tus pies son anchos estas sandalias no son para ti.ya que la correa es muy ajustadas a mí no me sirvieron pero a mi hija de 13 años si le quedaron muy bien.,Sandalias,"Reviewed in the United States on April 20, 2022",True,4.0
B07QQFP6J5,As advertised,Perfect,"Reviewed in the United States on January 28, 2023",True,5.0
B07QQFP6J5,It was ok,Not as comfy as under amour,"Reviewed in the United States on September 13, 2022",True,4.0
B07QQFP6J5,I ordered a size 9 even though I wear an 8 because others said the sizes ran small. The 9 fits great. They are very comfortable.,Great value,"Reviewed in the United States on June 13, 2022",True,4.0
B07QQFP6J5,These thong sandals are nice BUT the packaging needs attention. The sandals are shoved together and the thong gets stretched out where it shouldn’t. Probably won’t buy again.,Like the thong sandals BUT,"Reviewed in the United States on September 9, 2022",True,3.0
B07QQFP6J5,Would like a little more cushion for comfort.,Satisfied,"Reviewed in the United States on August 18, 2022",True,4.0
B07QQFP6J5,It’s not memory foam and the layer of the cushion that they do have is thin,Imitation,"Reviewed in the United States on September 28, 2022",True,3.0
B07QQFP6J5,"Product is very cushy. Started tight, but loosens in a few wears.",True to size,"Reviewed in the United States on July 13, 2022",True,4.0
B07QQFP6J5,The straps are weird they are very loose. Return them because my feet were too small. If you have wide or kind of fat feet they would be perfect for you. Flip. Flops should be tighter or they will fall off.,Strap weird,"Reviewed in the United States 🇺🇸 on July 14, 2022",True,3.0
B07QQFP6J5,"My mom had a pair of Nike comfort slide sandals years ago, she actually forgot she owned them til she was going through some old pics... long story short we couldn't find them, and I found these instead, my mom says they fit her fat feet perfectly and are as if not more comfortable than she remembers those Nike being...",Fantastic substitute for the Nike women's comfort slide sandal,"Reviewed in the United States 🇺🇸 on September 28, 2022",True,5.0
B07QQFP6J5,"All is good, just pricey for flip flops",Still overpriced for flip flop sandals,"Reviewed in the United States 🇺🇸 on January 3, 2023",True,5.0
B07QQFP6J5,I have a narrow foot and there were not wide enough for my foot.,Too narrow.,"Reviewed in the United States 🇺🇸 on September 17, 2022",True,3.0
B07QQFP6J5,"Very nice, great support and comfortable",Great purchase,"Reviewed in the United States 🇺🇸 on February 21, 2023",True,2.0
B07QQFP6J5,"They don't run a little small as some reviewers said, they run way small. From the amount of my foot I was able to get into the shoe (which wasn't much) it seemed like it would be super comfortable, unfortunately they are way to skinny and the strap ha no give so I couldn't get it even half way on. I would say they run at least 2 sizes small.",I am so disappointed in these shoes.,"Reviewed in the United States 🇺🇸 on April 24, 2022",True,3.0
B07QQFP6J5,"the straps are not straight on these flip flops.  does not effect the fit or comfort of shoe, just looks funny.  this is on both of the flip flops not just one.  otherwise they are comfortable and fit is good",okay for price,"Reviewed in the United States 🇺🇸 on June 18, 2022",True,3.0
B07QQFP6J5,"Good value, seem a bit small, strap is a little tight.",My wife who I bought them for says they seem a little small,"Reviewed in the United States 🇺🇸 on June 20, 2022",True,4.0
B07QQFP6J5,"I wear a size 8-1/2 to a 9. Typically a 9, but I bought these in a size 10 and they just barely fit! I don’t have a lot of fat on my feet but I do have a little bit of wide feet and again these just barely fit. So I’d even suggest going up two sizes!","Size up, maybe twice!","Reviewed in the United States 🇺🇸 on May 12, 2022",True,3.0
B07QQFP6J5,"Comfy, but run small.  I would buy one size bigger.",Size up one size,"Reviewed in the United States 🇺🇸 on June 17, 2022",True,4.0
B07QQFP6J5,"Strap is too big, foot easily slips off sandle",Strap too big,"Reviewed in the United States on September 14, 2022",True,3.0
B07QQFP6J5,Ordered a size 10 it's too small. Also not for people with wide feet.,Smaller than suggested size,"Reviewed in the United States on August 31, 2022",True,3.0
B07QQFP6J5,They look very nice and aren't  ad comfort wise. Only con is how stiff the soles are.,Decent for price,"Reviewed in the United States on May 6, 2022",True,4.0
B07QQFP6J5,These sandals were just what I wanted. Very comfortable and super cute.,Super comfortable,"Reviewed in the United States on May 29, 2022",True,4.0
B07QQFP6J5,"These look so comfortable but when my feet swell during this summer, I cannot even get my feet in these. I ended up giving them away. Also the straps are made out of a material that seems to get damaged easily, They almost seem to crack when they get bent.  If my feet did not swell, I probably would have enjoyed them.",Straps are not stretchy at all.,"Reviewed in the United States on April 11, 2022",True,3.0
B07QQFP6J5,Thanks I’m happy to have them.,It’s good.,"Reviewed in the United States on September 6, 2022",True,3.0
B07QQFP6J5,The memory foam is perfectly comfortable and I bought 1/2 size up because reviews mentioned it runs small. The problem is the straps squeeze my foot- enough that I have a bruise on the top of my left foot.,Bruised Foot,"Reviewed in the United States on May 22, 2022",True,3.0
B07QQFP6J5,Fit But the back came apart after a month and I just ware them in the house,Fit But,"Reviewed in the United States on January 2, 2023",True,2.0
B07QQFP6J5,"First of all, what they say is true. Buy a size larger. I wear a size 8 shoe and while my shoes fit, if my feet swell in the humidity, they are tight along the sides - where the bands are to hold them on.  So keep that in mind.That said, they are super, duper comfy! The padding is so super squishy and soft. Just love these!",OMG! So Comfy!,"Reviewed in the United States on June 22, 2022",True,5.0
B07QQFP6J5,"These are definitely not true to size, so order up a size. They were very very stiff and uncomfortable. For a memory foam sandal it was not comfortable at all. I sent them back.",It’s ok,"Reviewed in the United States on May 18, 2022",True,3.0
B07QQFP6J5,"The memory foam was comfortable, but the shoes were too short. One shoe was shorter than the other. If you order them size up. Had to be given to a family member who wore a size and a half smaller shoe.",Memory foam flip flops were not quite right.,"Reviewed in the United States on April 23, 2022",True,3.0
B07QQFP6J5,"Not exactly the material you want on steamy hot summer days. They looked like leather in the picture. They are comfortable though, and not expensive.",Straps are Velour which I guess I missed.,"Reviewed in the United States on June 13, 2022",True,3.0
B07QQFP6J5,"I had a pair of these (I think this brand - they're 10-15-years-old and I can't tell) and they finally bit the dust.  I hunted around until I found what I thought is the same brand (they looked pretty close) and ordered them.  They feel exactly the same.  I wear them all around the house, and especially if I'm standing a lot.  I also wear them out to run errands or head to the park, etc.  For around the house, they definitely make a difference in lessening my lower back pain, while also feeling comfy on my feet.  For what it's worth, I have a relatively high arch.",Comfy.,"Reviewed in the United States on August 17, 2021",True,5.0
B07QQFP6J5,so I ordered the 1 size up and fits great.,This product is exactly one size off as others did warn.....,"Reviewed in the United States on April 12, 2022",True,4.0
B07QQFP6J5,Runs very small. I wear a 9. Bought a 9. Daughter wears a 7. They fit her,Very small,"Reviewed in the United States on June 21, 2022",True,3.0
B07QQFP6J5,They are thin wish they had thicker insole,They flatten quickly,"Reviewed in the United States on July 20, 2022",True,3.0
B07QQFP6J5,"I am not able to wear just flat flip flops but these provide a bit of protection under my delicate feet, plus they are pretty!",Excellent squishy foot pads!,"Reviewed in the United States on October 13, 2022",True,5.0
B07QQFP6J5,Well made,Runs small,"Reviewed in the United States on May 3, 2022",True,4.0
B07QQFP6J5,The shoes are just fine; I’m glad I went up a size as I normally wear a 9. I got these in a 10 and they barely fit at all.,Too small!,"Reviewed in the United States on April 21, 2022",True,3.0
B07QQFP6J5,Very comfortable for my feet,Nice fitting shoes,"Reviewed in the United States on April 11, 2022",True,4.0
B07QQFP6J5,These are the most comfortable pair of slides ever! I did size up based in other reviews and would recommend it. These seem to be really well made and are extremely comfy! Great value for the price!,Very comfortable!,"Reviewed in the United States 🇺🇸 on August 8, 2022",True,5.0
B07QQFP6J5,I am always either barefoot or wearing flops around the house. Finding the right kind and size is important but more importantly last long. I love how I'm supported. Not too tight around the toes. Slide on and off good. Great grip where I'm not tripping over myself.Soft for my feet and so far been great,Well made Flops,"Reviewed in the United States 🇺🇸 on May 27, 2022",True,5.0
B07QQFP6J5,"These are a pretty combination of light aqua and black, unusual in this type of shoe.  The memory foam feels great underfoot, and the shoe runs true-to-size.  The strap is adjustable (fastens with hook-and-loop fabric), which is important to me to assure the shoe stays on my foot.  The foot-bed is lined in a woven or knitted material; this is comfy, but I wonder how long it will remain intact once I start wearing these to the beach, etc.  I hope for a long time because I really like these slides!",Just the Ticket,"Reviewed in the United States 🇺🇸 on September 26, 2021",True,5.0
B07QQFP6J5,We’re what I expected and I enjoy them.,Happy I got them.,"Reviewed in the United States 🇺🇸 on November 3, 2022",True,5.0
B07QQFP6J5,I am always looking for memory foam flip flops because I wear them about 90% of the time when I'm not working.  these are one of the best pair I have ever purchased for the price and fit.  I will definitely order more! I've already washed them and they wash up really nice as well,very well made and comfortable,"Reviewed in the United States 🇺🇸 on May 16, 2022",True,5.0
B07QQFP6J5,I love these shoes! Perfect for casual wear and around the house. Very comfy too!,Great Slide for every day wear!!,"Reviewed in the United States 🇺🇸 on October 16, 2022",True,5.0
B07QQFP6J5,They did not disappoint. Fit perfect and very comfortable.,Very comfortable,"Reviewed in the United States 🇺🇸 on October 29, 2022",True,5.0
B07QQFP6J5,"Can not find the foam flip flops very often, and these are very comfortable. Wish they came in more colors",The most comfortable flip flops ever,"Reviewed in the United States 🇺🇸 on September 19, 2022",True,5.0
B07QQFP6J5,Wifey has very tender feet that many sandals make worse. These Norty memory footbed fill the need for her nicely. Had purchased another brand that appeared to be acceptable but very quickly proved otherwise. Every part of these that touch her feet are soft making them very comfortable for extended wear.They do run a little short and would have been perfect if there had been a half size but moving up to the next full size would have likely been difficult for her to keep on her feet.,Very soft and comfortable,"Reviewed in the United States 🇺🇸 on August 30, 2021",True,5.0
B07QQFP6J5,Memory foam flip flops are the only ones I can ware and my feet not to hurt. This brand has been the best out of all the ones I have tried. They last longer and hold up better.,Best comfortable flip flops made!,"Reviewed in the United States 🇺🇸 on July 7, 2022",True,5.0
B07QQFP6J5,"These slides are super duper comfy,however do make sure you buy a couple sizes bigger...I wear a size 7..and with all the reviews of them being smaller,I decided to buy a size 9.....The 9 fits perfect!",Buy a bigger size!,"Reviewed in the United States 🇺🇸 on July 11, 2022",True,5.0
B07QQFP6J5,"Fit great, hard to find this type of shoe that they don't want 40 dollars for.",Love these sandals,"Reviewed in the United States 🇺🇸 on September 28, 2022",True,5.0
B07QQFP6J5,Very comfortable. I have horrible aching feet and they do not feel tired when I wear these.,Comfortable,"Reviewed in the United States 🇺🇸 on September 24, 2022",True,5.0
B07QQFP6J5,It is not comfortable,Not worth the money,"Reviewed in the United States 🇺🇸 on December 10, 2022",True,2.0
B07QQFP6J5,"They are not comfortable compared to other brands with memory foam. And the size runs a bit smaller. I wouldn't buy them again and I would not recommend them. I have wore them twice since I bought them, waist of money for sure.",Not as comfortable or as fitting.,"Reviewed in the United States 🇺🇸 on October 3, 2022",True,2.0
B07QQFP6J5,Best sandles ever!! I have planters fasciitis and heal spurs and my feet do NOT hurt at all while wearing these! Best sandles ever! I even wear them as a house slipper.  I will be getting more!,Love love love!!!!!,"Reviewed in the United States 🇺🇸 on June 15, 2022",True,5.0
B07QQFP6J5,"I really liked how they felt on my feet so much that I wore out last years pair and ordered another pair. As soon as my size is restocked, I will order another pair, maybe in a different color.",liked them,"Reviewed in the United States 🇺🇸 on June 10, 2022",True,5.0
B07QQFP6J5,"I didn’t think and didn’t read the reviews first, have the same issue as most, the straps are way too tight. I’m usually an 8 1/2 and got a size 9, can’t even get them on. They look fine otherwise.",Read the reviews,"Reviewed in the United States 🇺🇸 on December 21, 2021",True,3.0
B07QQFP6J5,There isn't much stretch to the shoe and they seem to be shorter than the marked size.  They are also pretty thin.  I'm not very happy with my purchase at all.,No comfort and too short,"Reviewed in the United States 🇺🇸 on October 7, 2022",True,2.0
B07QQFP6J5,"They run small & the padding does not cushion your foot, its not soft.  I have nerve damage & was looking for a softer more padded option. They are ""OK"" otherwise.",Runs small,"Reviewed in the United States 🇺🇸 on February 9, 2022",True,3.0
B07QQFP6J5,Very comfortable,Comfy,"Reviewed in the United States 🇺🇸 on October 27, 2022",True,5.0
B07QQFP6J5,I recommend these as they fit as expected and are very comfortable.,Great fit and comfy,"Reviewed in the United States 🇺🇸 on September 13, 2022",True,5.0
B07QQFP6J5,"I ordered a size 11 but had to give them to a friend who wears a size 8, they fit her perfectly but were obviously WAY too small for me.",WAY TOO SMALL,"Reviewed in the United States 🇺🇸 on June 30, 2022",True,5.0
B07QQFP6J5,Straps are cheap & uncomfortable,Straps are uncomfortable,"Reviewed in the United States 🇺🇸 on May 4, 2022",True,3.0
B07QQFP6J5,"I have always been happy with my orders....not this time, not with a hole in the memory foam. Not to mention they are so damn tight I cant wear them!! And yes I ordered my size.",There is a small hole on the right big toe on the memory foam....wont last the summer.,"Reviewed in the United States 🇺🇸 on May 31, 2022",True,5.0
B07QQFP6J5,I ordered the size 9. I normally take a nine and a half but these shoes don't come in half sizes. If I had ordered the 10 it would have been too big. My foot's fits in it exactly with no room to spare on the backside. I did not find the straps tight at all. They're very comfortable and I wear them around the house and outside often.,They were not too tight.,"Reviewed in the United States 🇺🇸 on October 25, 2021",True,5.0
B07QQFP6J5,Little thin,Too thin,"Reviewed in the United States 🇺🇸 on May 13, 2022",True,3.0
B07QQFP6J5,"These do not fit wide feet!! I ordered the right size and you couldn't even see the shoe under my foot. They are comfortable, but not for wide feet at all",These do not fit wide feet!!,"Reviewed in the United States 🇺🇸 on March 9, 2023",True,1.0
B07QQFP6J5,They did not fit as well as others I have bought of same size.  Need bigger size,Comfort,"Reviewed in the United States 🇺🇸 on March 1, 2022",True,3.0
B07QQFP6J5,My daughter wears them every day she likes them,Like it,"Reviewed in the United States 🇺🇸 on September 2, 2022",True,5.0
B07QQFP6J5,"I wear a men's 8.5, ordered a 10... And it's actually quite small on my foot... Also the part your foot goes in is loose towards the toes but super tight at the top of the foot",Good thing I bought a size and a half too big,"Reviewed in the United States 🇺🇸 on September 17, 2021",True,3.0
B07QQFP6J5,That it had memory foam for comfort. They fit great and I love the color. They help my high arch because they give me that comfort. Another ace in the hole for Amazon.,I love Amazon and Prime forever for me!,"Reviewed in the United States 🇺🇸 on May 12, 2022",True,5.0
B07QQFP6J5,Sandals are very comfortable and they arrived in good condition.,Comfortable Shoes,"Reviewed in the United States 🇺🇸 on August 12, 2022",True,5.0
B07QQFP6J5,"Norty flip flops are nice, strap is a little tight, but I'm still breaking them in. I like the memory foam...cushy & comfortable. Price was reasonable. I would recommend.",Nice flip flops,"Reviewed in the United States 🇺🇸 on May 26, 2022",True,5.0
B07QQFP6J5,I guess the notion that you get what you pay for shines through in this purchase. The foam did not last and the fabric began to feel worn in less than a month of daily wear around the house. I do not recommend this product. I will go back to my regular adidas or nike flip flops with foam,Foam flattens in less than a month of wear,"Reviewed in the United States 🇺🇸 on January 9, 2023",True,1.0
B07QQFP6J5,Alittle hard but look good,Price and fit was good,"Reviewed in the United States 🇺🇸 on December 14, 2021",True,4.0
B07QQFP6J5,"Review of Fushia Size 9.  Item runs narrow and small. Buy 1 size up to ensure perfect fit. The color is actually purple not FUSCHIA as pictured, my monitor is correct based on other online items purchased. The memory foam is NOT as stated. Have other memory foam sandals by OP and memory foam is soft and responds; this memory foam is hard and not comfortable. Besides the above issues they are flip flops, but should be chaper bc not a true memory foam as stated, not true to size and color is not true to description.",NOT AS DESCRIBED,"Reviewed in the United States 🇺🇸 on May 21, 2019",True,3.0
B07QQFP6J5,"The overall product is just all right. Very cheaply made, but I bought it to wear around the house (inside), so I’m hoping it’ll last longer.  The smell was absolutely horrible. I will need to air these out for a few days, and may even give them a gentle wash, to kill the smell. Even my german shepherd, who loves to steal slippers and shoes, did not want anything to do with these…one sniff and he was GONE! Not impressed with these flip flops as much as I thought it would be.",It’s an OK Item,"Reviewed in the United States 🇺🇸 on September 30, 2021",True,2.0
B07QQFP6J5,Look good.  Feel ok.  Just wish it was a thicker memory foam.,Could use thicker memory foam,"Reviewed in the United States 🇺🇸 on September 26, 2022",True,2.0
B07QQFP6J5,"I generally wear a size 8, decided to go with a 9 just to be safe - still too small.  Hoping they'll stretch out a little bit with more wear.","Not terrible, but much smaller than listed size","Reviewed in the United States 🇺🇸 on August 23, 2021",True,3.0
B07QQFP6J5,they say to order a size bigger..should of order 2 sizes bigger..they are tight..not enough memory gel,The straps are to tight fitting..they won't stretch,"Reviewed in the United States 🇺🇸 on September 17, 2022",True,2.0
B07QQFP6J5,Cushion is nice but it’s tight even though I ordered the normal shoe/sandal size. Next time should size down,To tight but comfortable,"Reviewed in the United States 🇺🇸 on May 26, 2021",True,4.0
B07QQFP6J5,I have narrow feet and these fit well enough I can wear them.  Cushy insole makes them very comfortable.,Fits my narrow feet!,"Reviewed in the United States 🇺🇸 on June 9, 2022",True,5.0
B07QQFP6J5,"Loved these, until the toe strap broke 6 weeks after getting them. 10 days past the return window too. Bummer :-(",Broke 6 weeks after wearing :-(,"Reviewed in the United States 🇺🇸 on March 11, 2023",True,1.0
B07QQFP6J5,"Well constructed & cushy -  sizing is accurate; but it would be better if there was a Wide Width option, since they are slightly tighter with out that option.",Comfortable,"Reviewed in the United States 🇺🇸 on December 3, 2020",True,4.0
B07QQFP6J5,"I bought these for myself and I love it, I always buy memory foam shoes because my feet hurt all the time and these are perfect",They're a bit snug on the strap for it but it's still very comfortable,"Reviewed in the United States 🇺🇸 on May 9, 2022",True,5.0
B07QQFP6J5,Very comfortable and good quality but run small,Run small on size,"Reviewed in the United States 🇺🇸 on September 14, 2021",True,4.0
B07QQFP6J5,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I love this slide. It’s a great color and it has a pillow top cushion which makes the shoe loveable to your feet. I can wear these all freaking day.",A super comfy and cute slide for a great price,"Reviewed in the United States 🇺🇸 on May 21, 2022",True,5.0
B07QQFP6J5,It is good for casual wear. Foam is comfortable. Cook home sandal.,It's cool for the price,"Reviewed in the United States 🇺🇸 on January 28, 2022",True,3.0
B07QQFP6J5,They are a little to stiff.,Good value.,"Reviewed in the United States 🇺🇸 on September 28, 2021",True,4.0
B07QQFP6J5,I can sometimes fit in 9s from the store and got size a 10-11s of these to be safe. I had to return them both cause they wouldn’t fit over my foot (strap on the top were too small). Also the 10s bearly were long enough to fit.If try then May want to go up a size or 2.,Way to small!,"Reviewed in the United States 🇺🇸 on May 12, 2022",True,2.0
B07QQFP6J5,Very comfortable and love the style,Very comfortable,"Reviewed in the United States 🇺🇸 on July 26, 2022",True,5.0
B07QQFP6J5,These are very comfortable and the price was great.,Comfort,"Reviewed in the United States 🇺🇸 on July 6, 2022",True,5.0
B07QQFP6J5,Wore out within a week,Worn out quickly,"Reviewed in the United States 🇺🇸 on February 18, 2022",True,3.0
B07QQFP6J5,Loved the hot pink color,Fit great,"Reviewed in the United States 🇺🇸 on September 10, 2021",True,4.0
B07QQFP6J5,"I wear cushioned flip flops indoors at home year round, this is my first time trying this brand. I normally have either Nike's or Underarmor, both of which last at least a good 6-12 months for me, but I purchased these on August 31 and today, October 19 it's already ripped and unable to be worn.  I noticed a few weeks ago the strap that goes between the toes on the right flip flop was loosened and half ripped, but still wearable, but today the left one completely ripped.  Very unhappy with this product!","Lasted just a month, waste of money!","Reviewed in the United States 🇺🇸 on October 19, 2022",True,1.0
B07QQFP6J5,I live in Florida and needed to replace a pair of size sandals that don't make my feet get sweaty in the usual plastic or leather sandals. I love these.,"Non sweaty, padded flip flops","Reviewed in the United States 🇺🇸 on April 9, 2022",True,5.0
B07QQFP6J5,I ordered the same size I always order in different brands. These run really small,Runs small,"Reviewed in the United States 🇺🇸 on March 12, 2023",True,1.0
B07QQFP6J5,Product unsatisfactory…,Uncomfortable fit…,"Reviewed in the United States 🇺🇸 on October 7, 2022",True,2.0
B07QQFP6J5,Very comfortable,Very comfortable,"Reviewed in the United States 🇺🇸 on August 5, 2022",True,5.0
B07QQFP6J5,Might want to get a size up!,Nice!,"Reviewed in the United States on June 22, 2022",True,5.0
B07QQFP6J5,Do so,Smaller than I thought,"Reviewed in the United States on August 22, 2021",True,4.0
B07QQFP6J5,Fit was accurate. Comfy flip flop for a good price.,Comfy flip flop,"Reviewed in the United States on May 27, 2022",True,5.0
B07QQFP6J5,I am very pleased with this flip flop.  It is padded for comfort and very light.,Very comfortable,"Reviewed in the United States on April 27, 2022",True,5.0
B07QQFP6J5,These are comfortable. I like the fact that you can adjust the tops for skinnier feet. Recommend,Simple but effective.,"Reviewed in the United States on October 17, 2020",True,4.0
B07QQFP6J5,I normally wear a 8 1/2. So I ordered a 9. They are way small. My heal is falling off the back. And the toe strap prevents my foot from being able to push foot further. They seam tight around the foot as well.,Run SMALL,"Reviewed in the United States on September 7, 2020",True,3.0
