asin,text,title,location_and_date,verified,rating
B08FT3ZMF3,"No tenía fe en este diseño para unos auriculares, pero son excelentes, se acomodan perfectamente a mi oído, cuando hago ejercicio se quedan en su lugar, obviamente no son para correr una maratón o una actividad extrema, pero sirven perfectamente para una rutina tradicional de ejercicios, y la calidad del sonido es excelente, además se conecta rápidamente con teléfonos Samsung.",Wow,"Reviewed in the United States on February 5, 2023",True,5.0
B08FT3ZMF3,Good product. Sound quality very good for the price. Need to buy silicon tips to prevent it from wiggling around....,Very good buds,"Reviewed in the United States on January 23, 2023",True,4.0
B08FT3ZMF3,They are very good!!!,Good tecnology,"Reviewed in the United States on February 6, 2023",True,4.0
B08FT3ZMF3,I drive a loud bus and this allows me to heat and people I talk to are able to hear me,They work great,"Reviewed in the United States on February 22, 2023",True,5.0
B08FT3ZMF3,These are great!,Nice,"Reviewed in the United States on February 5, 2023",True,4.0
B08FT3ZMF3,Son muy comodo y me gustan,Muy como,"Reviewed in the United States on March 3, 2023",True,5.0
B08FT3ZMF3,Su comodidad y hergonomia no se sienten y no da dolor su uso,Muy buen sonido,"Reviewed in the United States on February 25, 2023",True,5.0
B08FT3ZMF3,"Battery life isn't that great I made it through a few hulu shows before they went dead. Noise cancelation I can't tell that they are doing anything, it sounds the same on or off. Biggest dislike is that they randomly disconnect and reconnect while walking around. When they are both working while you're moving the sound quality bounces in and out,  but if you aren't going to be moving around while using them then I would recommend them if you want something that says Samsung on it. You can get cheap ones that do the same thing though.",Randomly disconnect when walking,"Reviewed in the United States on March 12, 2023",True,3.0
B08FT3ZMF3,"Just love these! Everything about them is perfect. I have tiny ear canals, so most ear buds just fall out or get irritating.These are just great no issues.Only tiny thing for me anyways is they won't fit and stay right if My hair gets stuck under the ear bud.",Amazing!,"Reviewed in the United States on January 31, 2023",True,5.0
B08FT3ZMF3,"I loved these when I first got them. I always had trouble keeping earbuds in my ears but not with these. They very rarely fell out. The sound was very good and the battery life long enough to get in a day's listening most of the time. However, after I had them after not that it would have mattered anyway because if you purchase theses within the US they do not have a warranty. I missed that find print at the bottom of the page. I'm really tired of buying things that don't work past the warranty period.",Great when I got them but broke after 6 months. NO WARRANTY,"Reviewed in the United States on March 8, 2023",True,3.0
B08FT3ZMF3,"Better than in ear canal buds.  Like the sound quality and very comfortable. May not be a perfect fit, but I'm glad that I took a chance.  Win for me! :)",Surprisingly comfortable and great sound.,"Reviewed in the United States 🇺🇸 on February 7, 2023",True,5.0
B08FT3ZMF3,Great sound. Battery life is a little too short.,Sound quality,"Reviewed in the United States 🇺🇸 on January 16, 2023",True,4.0
B08FT3ZMF3,"Muy buen producto, compacto y versatil, la calidad del sonido es muy buena, el diseño esta bien ya que se adacta a la forma del Oido",Samsung Galaxy Buds Live,"Reviewed in the United States 🇺🇸 on December 26, 2022",True,4.0
B08FT3ZMF3,Ok,Ok,"Reviewed in the United States 🇺🇸 on February 25, 2023",True,5.0
B08FT3ZMF3,"I have always had issues with ear buds but this the first pair that actually stay in my ears, I would recommend!",does not fall out!,"Reviewed in the United States 🇺🇸 on February 9, 2023",True,5.0
B08FT3ZMF3,Excelente,Nice,"Reviewed in the United States 🇺🇸 on February 24, 2023",True,5.0
B08FT3ZMF3,"Wish the ""kidney bean "" was more user friendly. Earbuds slipped out of ear about 10x's, but the trick is the wrong way gives better results. The sound will fade away when not in securely... But when they are fit and secure... Best earbud on the market",Doesn't fit securely in ear,"Reviewed in the United States 🇺🇸 on March 21, 2023",True,3.0
B08FT3ZMF3,I was pleased to purchase these buds for under $100.It took a little practice to place them properly and adjust the volume.I think I will be able to get used to the buds and anticipate ease of use.,Good price,"Reviewed in the United States 🇺🇸 on January 26, 2023",True,5.0
B08FT3ZMF3,just got them need more time to review,ear buds,"Reviewed in the United States 🇺🇸 on December 31, 2022",True,4.0
B08FT3ZMF3,Good product,Good look,"Reviewed in the United States 🇺🇸 on February 18, 2023",True,5.0
B08FT3ZMF3,Great sound. Great comfort.  They don't make canal sore.  Walking Great and comfortable.  Doubt long workout or running yet to try. Will come a little loose in day of wearing and need readjusting.,Not for noise canceling,"Reviewed in the United States on November 20, 2022",True,4.0
B08FT3ZMF3,Me gustó la definición de sonido,Headphones,"Reviewed in the United States on February 11, 2023",True,5.0
B08FT3ZMF3,The whole reason I ordered these was so that I could take conference calls away from my computer but they do not work with Microsoft Teams. I have no issues using them for music or phone calls but the Microsoft Teams app will not recognize them. They're also pretty uncomfortable even after only 10 minutes of wear.,Uncomfortable & ineffective,"Reviewed in the United States on March 1, 2023",True,3.0
B08FT3ZMF3,Fit perfectlySound perfectVery happy,Awesome,"Reviewed in the United States on February 10, 2023",True,5.0
B08FT3ZMF3,Love how its much cheaper than the original kind even though they look identical side by side. I had my pair for over a few months and no issue at all battery life still great and feel comfortable as well,Best pair,"Reviewed in the United States on January 19, 2023",True,5.0
B08FT3ZMF3,"My dog ate my other samsung earbuds and these international version ones were much less expensive than replacing my old ones.The sound quality and noise cancelation are great. They charge quickly. I cannot comment on how long they last before needing a recharge because....They are so uncomfortable it's honestly amazing. Its like samsung thought it'd be funny to make our poor ears endure these things. Thus far I cannot find anything to rectify that. They do not have rubber bits you can attach, are bean shaped and it wouldn't work.I can only wear them a short period before I plop them back in their case and on my chargerBuy any other earbud lol. Your ears will thank you.",So uncomfortable it's insane,"Reviewed in the United States on January 5, 2023",True,3.0
B08FT3ZMF3,"good as backup earphones, only problem is i tap twice but instead the earphones thinks i tapped 3 times and replays the song over instead of skipping","Cool design, good sound","Reviewed in the United States on November 10, 2022",True,4.0
B08FT3ZMF3,Dislike the volume going up and down by it self. Did get extra pads to fit ear better,Volume goes up and down by it self,"Reviewed in the United States on November 21, 2022",True,4.0
B08FT3ZMF3,For working out ang listening music,So elegant and nice louder sound,"Reviewed in the United States on February 3, 2023",True,5.0
B08FT3ZMF3,They just my ears. Not noise canceling at all. I need to turn the volume all the way up just to hear my music,Was expecting more,"Reviewed in the United States on March 7, 2023",True,3.0
B08FT3ZMF3,Great and afforable,Happy,"Reviewed in the United States on February 6, 2023",True,5.0
B08FT3ZMF3,Best ear buds ever samsung done did it again.,Amazing sound great fit!!!,"Reviewed in the United States on January 31, 2023",True,5.0
B08FT3ZMF3,"It is one of the best air buds i have bought in a long time, very comfortable, quality sounds, looks and fits great. I love then so much i bought me second pair within a week.",Great value..,"Reviewed in the United States on January 12, 2023",True,5.0
B08FT3ZMF3,"Yeah they might not be the newest tech but definitely way better than the most common fruit ones. These are great on the ears,  they are comfy and I used them for a 9 hour flight and they never got me tired or die on me, they kept on my ears the whole time and I definitely like the reason of why these are called live, because I can be hearing music while most people can't and yet still listen to whatever people talk. Definitely recommend them.",Definitely sound perfect.,"Reviewed in the United States on December 7, 2022",True,5.0
B08FT3ZMF3,Not very good sound quality and its hard to hear.  Plus they dont stay in very well,Can you hear me now?,"Reviewed in the United States on March 7, 2023",True,3.0
B08FT3ZMF3,It’s great but the fact that I order black but got white,Got my order wrong,"Reviewed in the United States on November 17, 2022",True,4.0
B08FT3ZMF3,I'm happy that I brought these ear buds. The sound and fit is perfect for me. They don't hurt my ears and I love that I can use both or one at a time. Best purchase yet!Janice,Sounds great and perfect fit,"Reviewed in the United States on January 11, 2023",True,5.0
B08FT3ZMF3,"Could be louder,  one ear for work is not bad",Not bad,"Reviewed in the United States on November 15, 2022",True,4.0
B08FT3ZMF3,"No tiene cancelacion de ruido, suenan muy bajo, muy incomodos, los airpods pro son tres veces mas caros pero definitivamente son muchisimo mejores, solo queria comprar estos para hacer la prueba por que me los recomendaron y perdi mis airpods pro pero prefiero invertir mas dinero en unos nuevos, mas comodos, mas vida de la bateria y un sonido increible",Incomodos,"Reviewed in the United States on January 28, 2023",True,3.0
B08FT3ZMF3,"They come like the us version, just no warranty. Comes with usb charging cable. One thing that isn’t in the description, if you have a wireless charging pad, place the buds in their case in the pad and they charge. I was super chuffed. Great battery life. Easy to connect on iPhone through the Samsung app. I use them to call hands free when out cycling or on work calls when I’m away from my desk. All touch functions are explained in the app.",Great Wireless Buds,"Reviewed in the United States on December 3, 2022",True,5.0
B08FT3ZMF3,"The media could not be loaded.
                
            
                
            
        
    
    








  
     Lo bien q se escucha",Lo bien q se escucha,"Reviewed in the United States 🇺🇸 on March 11, 2023",True,5.0
B08FT3ZMF3,Galaxy Buds Live were in excellent condition 👌 renewed 👏,Galaxy Buds Live,"Reviewed in the United States 🇺🇸 on January 26, 2023",True,5.0
B08FT3ZMF3,It didn't fit well to my ears.It can get loss easily.,Refund,"Reviewed in the United States 🇺🇸 on March 6, 2023",True,3.0
B08FT3ZMF3,Noise canceling is awesome. Didn't have to charge them at first wanted to try them out. Fits right into my ear. My old pair I had issues with my ears. Comes with a charging cable. Absolutely love these,Amazimg.,"Reviewed in the United States 🇺🇸 on January 3, 2023",True,5.0
B08FT3ZMF3,"This is my 4th galaxy buds. My latest one was galaxy buds pro. I loved the sound quality but couldn't get over the repeated ear infections. I ended up sending it back to Samsung. I really wanted to buy the buds 2 pro but got hesitant when a few folks shared their infection experience on that one as well. Then I remembered this one that went down a completely different design pathway. Didn't have much expectations since the designs been out for 2 years already..... what can I say, this is arguably the most comfortable buds from the galaxy line, period. Besides the pseudo noise cancelation,  this one is legit and I am VERY satisfied!",Nice ear buds that do the job!,"Reviewed in the United States 🇺🇸 on October 13, 2022",True,5.0
B08FT3ZMF3,Buen producto de acuerdo a su precio. Lo que mas me gusta es su calce en la oreja. Suenan bien pero no tan fuerte. Se siente de buena calidad.,Buen producto,"Reviewed in the United States 🇺🇸 on October 11, 2022",True,4.0
B08FT3ZMF3,"Very pleased with these! The SQ is more than adequate. Listen to a wide range of music, from electronic, bass heavy tracks to soft jazz, these allow me to seamlessly engage with the music. Due to their open back design they give you a sense of airyness - the music seems to be around you rather than in your ears. This makes them phenomenal for watching movies. If you are after pure SQ the Sennheiser CX400BT have a more natural, balanced sound (nothing I've tried beats the Sennheisers in SQ), but the Galaxy Buds are more engaging and fun. There is no denying there is a professionally built sound in these! They also play louder and fit firmer, hence better for workouts. Are very comfy for long listening sessions (no pressure in your ears because they don't create a vacuumed seal) and are slim so you can lay on a pillow without them pushing into your ear. They also come packed with a bunch of features - you can adjust the controls, can find them through the app and can adjust the EQ through well designed presets. Can't say how much exactly they leak sound, but I wouldn't worry about it too much given the benefits and uniqueness of open-back design. The fact they don't block out the environment is a welcome feature for me because I don't have to take them out of my ears to have a conversation. I also don't mind hearing what is going on around me. Not for everyone, but definitely an excellent design some will appreciate. The price is right too.",A unique design definitely worth a shot!,"Reviewed in the United States 🇺🇸 on May 17, 2021",True,5.0
B08FT3ZMF3,I can't tell the difference between when the noise canceling feature is on or off,"I was leary whether the fit well or not, being they're bean shaped.  I'm impressed, great fit.","Reviewed in the United States 🇺🇸 on January 15, 2023",True,5.0
B08FT3ZMF3,"Noise cancelation is not working, also the feature to mute calls do not work.  The user manual explains the feature but it is not available in the unit.",Not working as advertise,"Reviewed in the United States 🇺🇸 on January 21, 2023",True,3.0
B08FT3ZMF3,These headphones will make your ears sore...,Make your ears sore,"Reviewed in the United States 🇺🇸 on February 12, 2023",True,3.0
B08FT3ZMF3,I am giving these 4 stars only because background noise is heard when I'm on a call. These fit my ears so well. I cannot use earbuds with the plastic tips on them. These do not fall out of my ears and they are so comfy.,They fit my ears!,"Reviewed in the United States on August 28, 2022",True,4.0
B08FT3ZMF3,These earbuds are great!  The noise cancellation is excellent.  The battery life is superior to the airpod and they are a comfortable fit in my ears all day while I work.,Great Buy!,"Reviewed in the United States on December 23, 2022",True,5.0
B08FT3ZMF3,"The media could not be loaded.
                
            
                
            
            
        
    
    








  
  
     I think they're great, I personally do not like noise cancelation because I like to also hear my surroundings and not be oblivious when I have my ear buds in. If your looking for noise cancelation then I suggest buying another product. But these are great for me. Battery life is is awesome, the color is perfect, easily paired to my galaxy s21 ultra. Now the box was a little damaged but I believe thats why it was on discount. The product itself if not damaged at all and they fit comfortable in my ear without falling out. Would buy again","Exactly what I expected, they're great","Reviewed in the United States on October 24, 2022",True,5.0
B08FT3ZMF3,"I was concerned that they might not stay put in my ears during a run.  But after two weeks of use, I find them to fit securely and I don't have to fiddle with them at all.  The sound is good.  The battery life is more than sufficient.  I really like the charging case.  It's small and easy to carry.  Most importantly,  the earbuds fit securely into the case and stay in place regardless of how much I bounce the case around.",Good sound. Fits well. Long battery life.,"Reviewed in the United States on October 17, 2022",True,5.0
B08FT3ZMF3,"Nice ear adjustment, they will not drop off even if you are running. good sound and also good noise cancellation.",Excellent Product,"Reviewed in the United States on January 2, 2023",True,5.0
B08FT3ZMF3,"Great in-ear headphone, I like it when I go out for walk and store because I can also hear my surrounding. My only problem is low volume & less sound quality when it is connected to other devices beside Samsung phones. And the touch sensor is very sensitive and confusing, because every-time when I try to adjust it in my ear for better comfort, it pause my play or skip the track.",Great inear headphone but low volume on other devices beside samsung phones.,"Reviewed in the United States on December 6, 2022",True,3.0
B08FT3ZMF3,"Fué un regalo para mi hija de navidad y le fascinan, la calidad del sonido y son muy bonitos",Son buenísimos!,"Reviewed in the United States on January 1, 2023",True,5.0
B08FT3ZMF3,Bought as a gift for a family member to match her phone. She loves them says the sound is very clear and cancels noise well. Will purchase the upgraded version for another family member for the holidays.,gift,"Reviewed in the United States on December 6, 2022",True,5.0
B08FT3ZMF3,"Love these earbuds!  They're exactly what Samsung represents.  I like the open design.  It's nice to have ambient awareness without expending battery power to produce it, which is what happens with in-ear earbuds.The people dissing the ANC are missing the point.  The objective of these buds is to knock out low frequency background noise, not provide total isolation.  And they do an awesome job of that without eliminating the things you want to hear - like a flight announcement.To me, the sound quality is great.  The openness creates the impression of a much larger space.Battery life is a little disappointing.  With all features turned off, I expected close to eight hours use.  I pretty much killed a charge in about 5 hrs.  3.5hrs of that was a Zoom call, but the literature doesn't lead you to expect shorter life from calls.  Fortunately, you can use the buds individually, so can alternate if you can stand using one at a time.Also,I had the app active on my phone.  I think the battery life would be a little better with the app turned off.  Going to try that next.I've tried a bunch of earbuds.  These are by far the closest I've seen to perfect for my needs.  Just need a little more battery life and a little better environmental protection.",Great sound and quality!,"Reviewed in the United States on March 10, 2021",True,5.0
B08FT3ZMF3,Dislike after a little while starting hurting my ears.Like the sound good and clear .,Good sound,"Reviewed in the United States on September 17, 2022",True,4.0
B08FT3ZMF3,"Lo que no me agrado es que se descarga en un día,  y no me Ahusta bien en los oído  me queda como muy apretado",Se me descarga muy rápido,"Reviewed in the United States on December 31, 2022",True,3.0
B08FT3ZMF3,"I love them. It took some getting used to, but they work great for my shift at work.!",battery life,"Reviewed in the United States on December 24, 2022",True,5.0
B08FT3ZMF3,Holds its charge for a long time. Sound quality on par with air pods. Highly recommended,Long play time,"Reviewed in the United States on December 26, 2022",True,5.0
B08FT3ZMF3,Sound is very low.,Sound is low.,"Reviewed in the United States on January 29, 2023",True,3.0
B08FT3ZMF3,"Easy to pair, good quality and great sound!",Great product,"Reviewed in the United States on January 3, 2023",True,5.0
